countryregion,countrycode,date,cases,death,popdata2019
Malawi,MWI,05-May-20,2,0,18628749
Malawi,MWI,06-May-20,0,0,18628749
Malawi,MWI,07-May-20,2,0,18628749
Malawi,MWI,08-May-20,0,0,18628749
Malawi,MWI,09-May-20,0,0,18628749
Malawi,MWI,10-May-20,13,0,18628749
Malawi,MWI,11-May-20,0,0,18628749
Malawi,MWI,12-May-20,1,0,18628749
Malawi,MWI,13-May-20,1,0,18628749
Malawi,MWI,14-May-20,5,0,18628749
Malawi,MWI,15-May-20,0,0,18628749
Malawi,MWI,16-May-20,0,0,18628749
Malawi,MWI,17-May-20,2,0,18628749
Malawi,MWI,18-May-20,5,0,18628749
Malawi,MWI,19-May-20,0,0,18628749
Malawi,MWI,20-May-20,1,0,18628749
Malawi,MWI,21-May-20,1,0,18628749
Malawi,MWI,22-May-20,0,0,18628749
Malawi,MWI,23-May-20,10,0,18628749
Malawi,MWI,24-May-20,1,1,18628749
Malawi,MWI,25-May-20,0,0,18628749
Malawi,MWI,26-May-20,18,0,18628749
Malawi,MWI,27-May-20,0,0,18628749
Malawi,MWI,28-May-20,0,0,18628749
Malawi,MWI,29-May-20,102,0,18628749
Malawi,MWI,30-May-20,70,0,18628749
Malaysia,MYS,25-Jan-20,3,0,31949789
Malaysia,MYS,26-Jan-20,1,0,31949789
Malaysia,MYS,27-Jan-20,0,0,31949789
Malaysia,MYS,28-Jan-20,0,0,31949789
Malaysia,MYS,29-Jan-20,3,0,31949789
Malaysia,MYS,30-Jan-20,0,0,31949789
Malaysia,MYS,31-Jan-20,1,0,31949789
Malaysia,MYS,01-Feb-20,0,0,31949789
Malaysia,MYS,02-Feb-20,0,0,31949789
Malaysia,MYS,03-Feb-20,0,0,31949789
Malaysia,MYS,04-Feb-20,0,0,31949789
Malaysia,MYS,05-Feb-20,2,0,31949789
Malaysia,MYS,06-Feb-20,2,0,31949789
Malaysia,MYS,07-Feb-20,2,0,31949789
Malaysia,MYS,08-Feb-20,1,0,31949789
Malaysia,MYS,09-Feb-20,1,0,31949789
Malaysia,MYS,10-Feb-20,2,0,31949789
Malaysia,MYS,11-Feb-20,0,0,31949789
Malaysia,MYS,12-Feb-20,0,0,31949789
Malaysia,MYS,13-Feb-20,0,0,31949789
Malaysia,MYS,14-Feb-20,1,0,31949789
Malaysia,MYS,15-Feb-20,2,0,31949789
Malaysia,MYS,16-Feb-20,1,0,31949789
Malaysia,MYS,17-Feb-20,0,0,31949789
Malaysia,MYS,18-Feb-20,0,0,31949789
Malaysia,MYS,19-Feb-20,0,0,31949789
Malaysia,MYS,20-Feb-20,0,0,31949789
Malaysia,MYS,21-Feb-20,0,0,31949789
Malaysia,MYS,22-Feb-20,0,0,31949789
Malaysia,MYS,23-Feb-20,0,0,31949789
Malaysia,MYS,24-Feb-20,0,0,31949789
Malaysia,MYS,25-Feb-20,0,0,31949789
Malaysia,MYS,26-Feb-20,0,0,31949789
Malaysia,MYS,27-Feb-20,0,0,31949789
Malaysia,MYS,28-Feb-20,1,0,31949789
Malaysia,MYS,29-Feb-20,2,0,31949789
Malaysia,MYS,01-Mar-20,0,0,31949789
Malaysia,MYS,02-Mar-20,4,0,31949789
Malaysia,MYS,04-Mar-20,7,0,31949789
Malaysia,MYS,05-Mar-20,14,0,31949789
Malaysia,MYS,06-Mar-20,0,0,31949789
Malaysia,MYS,07-Mar-20,33,0,31949789
Malaysia,MYS,08-Mar-20,10,0,31949789
Malaysia,MYS,09-Mar-20,6,0,31949789
Malaysia,MYS,10-Mar-20,18,0,31949789
Malaysia,MYS,11-Mar-20,12,0,31949789
Malaysia,MYS,12-Mar-20,20,0,31949789
Malaysia,MYS,13-Mar-20,9,0,31949789
Malaysia,MYS,14-Mar-20,39,0,31949789
Malaysia,MYS,15-Mar-20,41,0,31949789
Malaysia,MYS,16-Mar-20,190,0,31949789
Malaysia,MYS,17-Mar-20,125,0,31949789
Malaysia,MYS,18-Mar-20,120,2,31949789
Malaysia,MYS,19-Mar-20,117,0,31949789
Malaysia,MYS,20-Mar-20,110,0,31949789
Malaysia,MYS,21-Mar-20,130,0,31949789
Malaysia,MYS,22-Mar-20,153,2,31949789
Malaysia,MYS,23-Mar-20,123,6,31949789
Malaysia,MYS,24-Mar-20,212,4,31949789
Malaysia,MYS,25-Mar-20,106,1,31949789
Malaysia,MYS,26-Mar-20,172,4,31949789
Malaysia,MYS,27-Mar-20,235,4,31949789
Malaysia,MYS,28-Mar-20,130,3,31949789
Malaysia,MYS,29-Mar-20,159,1,31949789
Malaysia,MYS,30-Mar-20,150,7,31949789
Malaysia,MYS,31-Mar-20,156,3,31949789
Malaysia,MYS,01-Apr-20,140,6,31949789
Malaysia,MYS,02-Apr-20,142,2,31949789
Malaysia,MYS,03-Apr-20,208,5,31949789
Malaysia,MYS,04-Apr-20,217,3,31949789
Malaysia,MYS,05-Apr-20,150,4,31949789
Malaysia,MYS,06-Apr-20,179,4,31949789
Malaysia,MYS,07-Apr-20,131,1,31949789
Malaysia,MYS,08-Apr-20,170,1,31949789
Malaysia,MYS,09-Apr-20,156,2,31949789
Malaysia,MYS,10-Apr-20,109,2,31949789
Malaysia,MYS,11-Apr-20,118,3,31949789
Malaysia,MYS,12-Apr-20,184,3,31949789
Malaysia,MYS,13-Apr-20,153,3,31949789
Malaysia,MYS,14-Apr-20,134,1,31949789
Malaysia,MYS,15-Apr-20,170,5,31949789
Malaysia,MYS,16-Apr-20,85,1,31949789
Malaysia,MYS,17-Apr-20,110,1,31949789
Malaysia,MYS,18-Apr-20,69,2,31949789
Malaysia,MYS,19-Apr-20,54,2,31949789
Malaysia,MYS,20-Apr-20,84,1,31949789
Malaysia,MYS,21-Apr-20,36,0,31949789
Malaysia,MYS,22-Apr-20,57,3,31949789
Malaysia,MYS,23-Apr-20,50,1,31949789
Malaysia,MYS,24-Apr-20,71,2,31949789
Malaysia,MYS,25-Apr-20,88,1,31949789
Malaysia,MYS,26-Apr-20,51,2,31949789
Malaysia,MYS,27-Apr-20,38,0,31949789
Malaysia,MYS,28-Apr-20,40,1,31949789
Malaysia,MYS,29-Apr-20,31,1,31949789
Malaysia,MYS,30-Apr-20,94,0,31949789
Malaysia,MYS,01-May-20,57,2,31949789
Malaysia,MYS,02-May-20,69,1,31949789
Malaysia,MYS,03-May-20,105,0,31949789
Malaysia,MYS,04-May-20,122,2,31949789
Malaysia,MYS,05-May-20,55,0,31949789
Malaysia,MYS,06-May-20,30,1,31949789
Malaysia,MYS,07-May-20,45,1,31949789
Malaysia,MYS,08-May-20,39,0,31949789
Malaysia,MYS,09-May-20,68,0,31949789
Malaysia,MYS,10-May-20,54,1,31949789
Malaysia,MYS,11-May-20,67,0,31949789
Malaysia,MYS,12-May-20,70,1,31949789
Malaysia,MYS,13-May-20,16,0,31949789
Malaysia,MYS,14-May-20,37,2,31949789
Malaysia,MYS,15-May-20,40,1,31949789
Malaysia,MYS,16-May-20,36,0,31949789
Malaysia,MYS,17-May-20,17,1,31949789
Malaysia,MYS,18-May-20,22,0,31949789
Malaysia,MYS,19-May-20,47,0,31949789
Malaysia,MYS,20-May-20,37,1,31949789
Malaysia,MYS,21-May-20,31,0,31949789
Malaysia,MYS,22-May-20,50,0,31949789
Malaysia,MYS,23-May-20,78,1,31949789
Malaysia,MYS,24-May-20,48,0,31949789
Malaysia,MYS,25-May-20,60,0,31949789
Malaysia,MYS,26-May-20,172,0,31949789
Malaysia,MYS,27-May-20,187,0,31949789
Malaysia,MYS,28-May-20,15,0,31949789
Malaysia,MYS,29-May-20,10,0,31949789
Malaysia,MYS,30-May-20,103,0,31949789
Mali,MLI,26-Mar-20,2,0,19658023
Mali,MLI,27-Mar-20,2,0,19658023
Mali,MLI,28-Mar-20,0,0,19658023
Mali,MLI,29-Mar-20,5,0,19658023
Mali,MLI,30-Mar-20,9,0,19658023
Mali,MLI,31-Mar-20,0,0,19658023
Mali,MLI,01-Apr-20,0,1,19658023
Mali,MLI,02-Apr-20,10,0,19658023
Mali,MLI,03-Apr-20,8,2,19658023
Mali,MLI,04-Apr-20,3,0,19658023
Mali,MLI,05-Apr-20,2,0,19658023
Mali,MLI,06-Apr-20,4,2,19658023
Mali,MLI,07-Apr-20,2,0,19658023
Mali,MLI,08-Apr-20,9,0,19658023
Mali,MLI,09-Apr-20,3,2,19658023
Mali,MLI,10-Apr-20,0,0,19658023
Mali,MLI,11-Apr-20,28,0,19658023
Mali,MLI,12-Apr-20,18,2,19658023
Mali,MLI,13-Apr-20,11,0,19658023
Mali,MLI,14-Apr-20,7,1,19658023
Mali,MLI,15-Apr-20,21,3,19658023
Mali,MLI,16-Apr-20,4,0,19658023
Mali,MLI,17-Apr-20,23,0,19658023
Mali,MLI,18-Apr-20,19,0,19658023
Mali,MLI,19-Apr-20,26,0,19658023
Mali,MLI,20-Apr-20,8,1,19658023
Mali,MLI,21-Apr-20,22,0,19658023
Mali,MLI,22-Apr-20,12,0,19658023
Mali,MLI,23-Apr-20,35,3,19658023
Mali,MLI,24-Apr-20,16,4,19658023
Mali,MLI,25-Apr-20,16,0,19658023
Mali,MLI,26-Apr-20,45,0,19658023
Mali,MLI,27-Apr-20,19,2,19658023
Mali,MLI,28-Apr-20,19,0,19658023
Mali,MLI,29-Apr-20,16,1,19658023
Mali,MLI,30-Apr-20,58,1,19658023
Mali,MLI,01-May-20,8,1,19658023
Mali,MLI,02-May-20,18,0,19658023
Mali,MLI,03-May-20,36,0,19658023
Mali,MLI,04-May-20,19,1,19658023
Mali,MLI,05-May-20,17,2,19658023
Mali,MLI,06-May-20,32,3,19658023
Mali,MLI,07-May-20,19,0,19658023
Mali,MLI,08-May-20,19,0,19658023
Mali,MLI,09-May-20,18,3,19658023
Mali,MLI,10-May-20,24,2,19658023
Mali,MLI,11-May-20,12,1,19658023
Mali,MLI,12-May-20,8,1,19658023
Mali,MLI,13-May-20,18,1,19658023
Mali,MLI,14-May-20,28,4,19658023
Mali,MLI,15-May-20,21,2,19658023
Mali,MLI,16-May-20,27,0,19658023
Mali,MLI,17-May-20,29,2,19658023
Mali,MLI,18-May-20,25,4,19658023
Mali,MLI,19-May-20,14,0,19658023
Mali,MLI,20-May-20,27,1,19658023
Mali,MLI,21-May-20,30,2,19658023
Mali,MLI,22-May-20,16,5,19658023
Mali,MLI,23-May-20,22,2,19658023
Mali,MLI,24-May-20,46,1,19658023
Mali,MLI,25-May-20,15,2,19658023
Mali,MLI,26-May-20,29,2,19658023
Mali,MLI,27-May-20,18,3,19658023
Mali,MLI,28-May-20,39,0,19658023
Mali,MLI,29-May-20,78,2,19658023
Mali,MLI,30-May-20,32,1,19658023
Mauritania,MRT,15-Mar-20,1,0,4525698
Mauritania,MRT,16-Mar-20,0,0,4525698
Mauritania,MRT,17-Mar-20,0,0,4525698
Mauritania,MRT,18-Mar-20,0,0,4525698
Mauritania,MRT,19-Mar-20,0,0,4525698
Mauritania,MRT,20-Mar-20,1,0,4525698
Mauritania,MRT,21-Mar-20,0,0,4525698
Mauritania,MRT,22-Mar-20,0,0,4525698
Mauritania,MRT,23-Mar-20,0,0,4525698
Mauritania,MRT,24-Mar-20,0,0,4525698
Mauritania,MRT,25-Mar-20,0,0,4525698
Mauritania,MRT,26-Mar-20,0,0,4525698
Mauritania,MRT,27-Mar-20,1,0,4525698
Mauritania,MRT,28-Mar-20,0,0,4525698
Mauritania,MRT,29-Mar-20,2,0,4525698
Mauritania,MRT,30-Mar-20,0,0,4525698
Mauritania,MRT,31-Mar-20,0,0,4525698
Mauritania,MRT,01-Apr-20,0,0,4525698
Mauritania,MRT,02-Apr-20,0,0,4525698
Mauritania,MRT,03-Apr-20,1,1,4525698
Mauritania,MRT,04-Apr-20,0,0,4525698
Mauritania,MRT,05-Apr-20,0,0,4525698
Mauritania,MRT,06-Apr-20,0,0,4525698
Mauritania,MRT,07-Apr-20,0,0,4525698
Mauritania,MRT,08-Apr-20,0,0,4525698
Mauritania,MRT,09-Apr-20,0,0,4525698
Mauritania,MRT,10-Apr-20,1,0,4525698
Mauritania,MRT,11-Apr-20,0,0,4525698
Mauritania,MRT,12-Apr-20,0,0,4525698
Mauritania,MRT,13-Apr-20,0,0,4525698
Mauritania,MRT,14-Apr-20,0,0,4525698
Mauritania,MRT,15-Apr-20,0,0,4525698
Mauritania,MRT,16-Apr-20,0,0,4525698
Mauritania,MRT,17-Apr-20,0,0,4525698
Mauritania,MRT,18-Apr-20,0,0,4525698
Mauritania,MRT,19-Apr-20,0,0,4525698
Mauritania,MRT,20-Apr-20,0,0,4525698
Mauritania,MRT,21-Apr-20,0,0,4525698
Mauritania,MRT,22-Apr-20,0,0,4525698
Mauritania,MRT,23-Apr-20,0,0,4525698
Mauritania,MRT,24-Apr-20,0,0,4525698
Mauritania,MRT,25-Apr-20,0,0,4525698
Mauritania,MRT,26-Apr-20,0,0,4525698
Mauritania,MRT,27-Apr-20,0,0,4525698
Mauritania,MRT,28-Apr-20,0,0,4525698
Mauritania,MRT,29-Apr-20,0,0,4525698
Mauritania,MRT,30-Apr-20,0,0,4525698
Mauritania,MRT,01-May-20,1,0,4525698
Mauritania,MRT,02-May-20,0,0,4525698
Mauritania,MRT,03-May-20,0,0,4525698
Mauritania,MRT,04-May-20,0,0,4525698
Mauritania,MRT,05-May-20,0,0,4525698
Mauritania,MRT,06-May-20,0,0,4525698
Mauritania,MRT,07-May-20,0,0,4525698
Mauritania,MRT,08-May-20,0,0,4525698
Mauritania,MRT,09-May-20,0,0,4525698
Mauritania,MRT,10-May-20,0,0,4525698
Mauritania,MRT,11-May-20,0,0,4525698
Mauritania,MRT,12-May-20,0,0,4525698
Mauritania,MRT,13-May-20,0,0,4525698
Mauritania,MRT,14-May-20,1,1,4525698
Mauritania,MRT,15-May-20,7,0,4525698
Mauritania,MRT,16-May-20,13,1,4525698
Mauritania,MRT,17-May-20,0,0,4525698
Mauritania,MRT,18-May-20,33,1,4525698
Mauritania,MRT,19-May-20,19,0,4525698
Mauritania,MRT,20-May-20,0,0,4525698
Mauritania,MRT,21-May-20,50,0,4525698
Mauritania,MRT,22-May-20,42,1,4525698
Mauritania,MRT,23-May-20,0,0,4525698
Mauritania,MRT,24-May-20,54,1,4525698
Mauritania,MRT,25-May-20,10,0,4525698
Mauritania,MRT,26-May-20,0,0,4525698
Mauritania,MRT,27-May-20,25,3,4525698
Mauritania,MRT,28-May-20,30,7,4525698
Mauritania,MRT,29-May-20,0,0,4525698
Mauritania,MRT,30-May-20,131,4,4525698
Mauritius,MUS,20-Mar-20,3,0,1269670
Mauritius,MUS,21-Mar-20,9,0,1269670
Mauritius,MUS,22-Mar-20,2,1,1269670
Mauritius,MUS,23-Mar-20,14,1,1269670
Mauritius,MUS,24-Mar-20,8,0,1269670
Mauritius,MUS,25-Mar-20,6,0,1269670
Mauritius,MUS,26-Mar-20,6,0,1269670
Mauritius,MUS,27-Mar-20,33,0,1269670
Mauritius,MUS,28-Mar-20,13,0,1269670
Mauritius,MUS,29-Mar-20,8,0,1269670
Mauritius,MUS,30-Mar-20,8,1,1269670
Mauritius,MUS,31-Mar-20,18,0,1269670
Mauritius,MUS,01-Apr-20,15,0,1269670
Mauritius,MUS,02-Apr-20,11,2,1269670
Mauritius,MUS,03-Apr-20,15,2,1269670
Mauritius,MUS,04-Apr-20,17,0,1269670
Mauritius,MUS,05-Apr-20,10,0,1269670
Mauritius,MUS,06-Apr-20,31,0,1269670
Mauritius,MUS,07-Apr-20,17,0,1269670
Mauritius,MUS,08-Apr-20,24,0,1269670
Mauritius,MUS,09-Apr-20,5,0,1269670
Mauritius,MUS,10-Apr-20,41,0,1269670
Mauritius,MUS,11-Apr-20,4,2,1269670
Mauritius,MUS,12-Apr-20,1,0,1269670
Mauritius,MUS,13-Apr-20,5,0,1269670
Mauritius,MUS,14-Apr-20,0,0,1269670
Mauritius,MUS,15-Apr-20,0,0,1269670
Mauritius,MUS,16-Apr-20,0,0,1269670
Mauritius,MUS,17-Apr-20,0,0,1269670
Mauritius,MUS,18-Apr-20,0,0,1269670
Mauritius,MUS,19-Apr-20,1,0,1269670
Mauritius,MUS,20-Apr-20,3,0,1269670
Mauritius,MUS,21-Apr-20,0,0,1269670
Mauritius,MUS,22-Apr-20,0,0,1269670
Mauritius,MUS,23-Apr-20,1,0,1269670
Mauritius,MUS,24-Apr-20,2,0,1269670
Mauritius,MUS,25-Apr-20,0,0,1269670
Mauritius,MUS,26-Apr-20,0,0,1269670
Mauritius,MUS,27-Apr-20,1,0,1269670
Mauritius,MUS,28-Apr-20,0,1,1269670
Mauritius,MUS,29-Apr-20,0,0,1269670
Mauritius,MUS,30-Apr-20,0,0,1269670
Mauritius,MUS,01-May-20,0,0,1269670
Mauritius,MUS,02-May-20,0,0,1269670
Mauritius,MUS,03-May-20,0,0,1269670
Mauritius,MUS,04-May-20,0,0,1269670
Mauritius,MUS,05-May-20,0,0,1269670
Mauritius,MUS,06-May-20,0,0,1269670
